versao_schema;id_pedido;datahora_pedido_utc;status;nome_cliente;email_cliente;cidade_cliente;estado_cliente;id_produto;nome_produto;categoria_produto;nome_fornecedor;nome_fabricante;quantidade;preco_unitario;desconto;valor_bruto;valor_liquido;metodo_pagamento;datahora_pagamento_utc;em_atraso
v1;P0006805;2023-09-09T07:18:04.181774+00:00;entregue;Valentina Pires;pastoralicia@example.org;Caldeira;AP;PRD000421;Agulha 25x7;Serviço de Higiene e Limpeza (SHL);Distribuidora Ferreira;Farmacêutica Aragão e Filhos;6;519,0;0,0;3114,0;3114,0;PIX;2023-09-09T07:18:04.181774+00:00;False
v1;P0006806;2025-06-02T17:30:52.293852+00:00;enviado;Luiz Felipe Carvalho;mendoncamilena@example.org;Siqueira de Ribeiro;MA;PRD002017;Seringa 5ml;Odontologia;Fornecedora Carvalho Moraes - ME;Hospitalar da Luz Gonçalves S.A.;3;125,72;0,1;377,16;339,44;PIX;2025-06-02T17:30:52.293852+00:00;False
v1;P0006807;2025-08-16T13:01:36.446099+00:00;entregue;Kevin Gomes;lara63@example.com;Monteiro;AL;PRD005434;Dipirona 1g;Material Médico Hospitalar;Hospitalar da Cruz;Distribuidora Montenegro da Luz S.A.;7;210,1;0,0;1470,7;1470,7;Boleto Bancário;2025-08-19T13:01:36.446099+00:00;True
v1;P0006808;2025-05-30T08:43:13.614710+00:00;pedido;Joana Vargas;maria-lauracorreia@example.com;Barros Paulista;ES;PRD005291;Máscara Descartável;Medicamento;Hospitalar da Cruz;Farmacêutica Pacheco Peixoto S/A;7;325,8;0,0;2280,6;2280,6;Cartão de Crédito;2025-06-02T08:43:13.614710+00:00;True
v1;P0006809;2025-10-03T14:45:33.678373+00:00;entregue;Sr. Lorenzo Ferreira;liz22@example.org;Marques das Flores;MG;PRD000378;Sabonete Antisséptico;Odontologia;Hospitalar Martins Garcia Ltda.;Farmacêutica Caldeira;1;629,53;0,05;629,53;598,05;Boleto Bancário;2025-10-03T14:45:33.678373+00:00;False
v1;P0006810;2025-06-08T05:22:18.171926+00:00;entregue;Benjamin Pimenta;ydas-neves@example.net;Oliveira;AP;PRD003931;Luva Cirúrgica G;Serviço de Nutrição e Dietética (SND);Distribuidora da Mota Rios - ME;Hospitalar Abreu;6;711,25;0,0;4267,5;4267,5;Boleto Bancário;2025-06-09T05:22:18.171926+00:00;True
v1;P0006811;2025-12-25T04:04:41.449441+00:00;enviado;Daniela Garcia;pereirarael@example.com;Freitas;AM;PRD003166;Luva Cirúrgica M;Material de Expediente;Farmacêutica Rezende Monteiro - ME;Hospitalar Guerra Araújo S.A.;1;458,19;0,05;458,19;435,28;PIX;2026-01-01T04:04:41.449441+00:00;True
v1;P0006812;2024-01-25T10:04:49.208937+00:00;entregue;Calebe Nogueira;ana-cecilia00@example.com;Farias das Pedras;AC;PRD004980;Máscara Descartável;Material Médico Hospitalar;Distribuidora Cunha;Fornecedora Freitas da Paz S.A.;6;698,9;0,1;4193,4;3774,06;PIX;2024-01-28T10:04:49.208937+00:00;True
v1;P0006813;2023-08-16T11:25:49.509036+00:00;enviado;Isis Gomes;vitor-hugo49@example.com;Souza Verde;TO;PRD007755;Paracetamol 500mg;Odontologia;Comercial Rodrigues e Filhos;Hospitalar Abreu;3;262,53;0,05;787,59;748,21;Cartão de Crédito;2023-08-16T11:25:49.509036+00:00;False
v1;P0006814;2025-03-21T07:46:19.741855+00:00;devolvido;Nicole Fonseca;liz12@example.org;Almeida do Norte;AP;PRD008440;Luva Cirúrgica M;Odontologia;Hospitalar Cardoso Ribeiro - ME;Fornecedora Souza Ltda.;6;791,98;0,1;4751,88;4276,69;Boleto Bancário;2025-03-24T07:46:19.741855+00:00;True
v1;P0006815;2025-01-08T05:05:18.946276+00:00;pedido;Sra. Catarina Cavalcanti;da-rochabenicio@example.net;Fogaça;AC;PRD001690;Luva Cirúrgica G;Odontologia;Fornecedora Câmara;Hospitalar Araújo Moraes S/A;6;92,57;0,1;555,42;499,88;PIX;2025-01-08T05:05:18.946276+00:00;False
v1;P0006816;2022-07-07T15:37:54.373583+00:00;devolvido;Marina Cavalcante;luigi01@example.org;Marques;BA;PRD005518;Seringa 5ml;Serviço de Nutrição e Dietética (SND);Farmacêutica Rezende Monteiro - ME;Comercial Araújo - ME;8;14,54;0,05;116,32;110,5;Cartão de Crédito;2022-07-07T15:37:54.373583+00:00;False
v1;P0006817;2023-02-08T07:16:09.301216+00:00;entregue;Asafe Pastor;pedro-miguel42@example.org;Moreira;BA;PRD000351;Gaze Estéril;Medicamento;Distribuidora Nascimento Siqueira S.A.;Comercial Albuquerque - ME;3;737,71;0,15;2213,13;1881,16;PIX;2023-02-08T07:16:09.301216+00:00;False
v1;P0006818;2019-03-18T06:44:10.262492+00:00;pedido;Bryan Rocha;maria-fernanda78@example.com;da Paz;AM;PRD001388;Paracetamol 500mg;Medicamento;Distribuidora Aparecida;Distribuidora Barbosa - EI;3;641,54;0,15;1924,62;1635,93;PIX;2019-03-25T06:44:10.262492+00:00;True
v1;P0006819;2024-11-02T05:54:29.891189+00:00;enviado;Isabella Machado;oliveraparecida@example.net;Câmara de Dias;PR;PRD008892;Seringa 5ml;Odontologia;Farmacêutica Pacheco;Distribuidora Cassiano;6;32,62;0,05;195,72;185,93;Boleto Bancário;2024-11-09T05:54:29.891189+00:00;True
v1;P0006820;2020-01-24T07:54:24.971838+00:00;devolvido;Heitor Gomes;montenegrolivia@example.com;Oliveira do Amparo;PE;PRD003710;Soro Fisiológico 0,9%;Serviço de Nutrição e Dietética (SND);Comercial Teixeira Fernandes S/A;Distribuidora Montenegro da Luz S.A.;1;520,79;0,15;520,79;442,67;Cartão de Crédito;2020-01-31T07:54:24.971838+00:00;True
v1;P0006821;2024-10-01T08:02:56.634121+00:00;entregue;Maria Cecília Costela;luan58@example.com;Dias;MT;PRD006820;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Distribuidora Santos Azevedo S/A;Farmacêutica da Paz;3;322,08;0,05;966,24;917,93;Cartão de Crédito;2024-10-01T08:02:56.634121+00:00;False
v1;P0006822;2025-09-28T14:10:02.814692+00:00;entregue;Manuela Campos;vitor-hugo14@example.org;Aragão da Mata;ES;PRD009653;Sabonete Antisséptico;Material Médico Hospitalar;Fornecedora Oliveira;Comercial Siqueira;7;447,98;0,05;3135,86;2979,07;Cartão de Crédito;2025-09-28T14:10:02.814692+00:00;False
v1;P0006823;2022-11-12T03:14:08.025446+00:00;enviado;Sabrina Cardoso;ravy08@example.net;Novais das Flores;SC;PRD007010;Gaze Estéril;Material de Expediente;Fornecedora da Conceição S/A;Hospitalar Guerra Campos - EI;1;101,25;0,0;101,25;101,25;Cartão de Crédito;2022-11-12T03:14:08.025446+00:00;False
v1;P0006824;2024-11-26T01:21:53.812121+00:00;enviado;Paulo da Luz;da-rosaana-clara@example.net;Fonseca;SC;PRD000780;Agulha 25x7;Serviço de Higiene e Limpeza (SHL);Comercial Almeida;Hospitalar Araújo Moraes S/A;8;702,93;0,1;5623,44;5061,1;PIX;2024-11-29T01:21:53.812121+00:00;True
v1;P0006825;2025-04-26T00:47:13.446153+00:00;devolvido;Srta. Maria Helena Pacheco;theovasconcelos@example.com;Sampaio do Amparo;RJ;PRD004868;Máscara Descartável;Medicamento;Distribuidora da Mota Rios - ME;Farmacêutica Aragão e Filhos;8;359,89;0,05;2879,12;2735,16;Cartão de Crédito;2025-05-03T00:47:13.446153+00:00;True
v1;P0006826;2019-10-07T00:31:25.440760+00:00;entregue;Ana Julia Brito;eduarda08@example.net;Lima;DF;PRD003323;Soro Fisiológico 0,9%;Material Médico Hospitalar;Fornecedora Garcia S/A;Hospitalar Azevedo;7;358,45;0,0;2509,15;2509,15;PIX;2019-10-07T00:31:25.440760+00:00;False
v1;P0006827;2024-06-17T11:15:07.020313+00:00;devolvido;Maitê Moreira;brenda45@example.org;Santos da Serra;RN;PRD009582;Luva Cirúrgica G;Material de Expediente;Comercial Almeida;Fornecedora da Rocha Cunha S/A;7;137,68;0,15;963,76;819,2;Boleto Bancário;2024-06-20T11:15:07.020313+00:00;True
v1;P0006828;2024-05-19T04:25:59.438416+00:00;entregue;Manuella da Costa;qaparecida@example.com;Silveira do Galho;AL;PRD001618;Luva Cirúrgica G;Medicamento;Fornecedora Carvalho Moraes - ME;Comercial Marques;4;788,73;0,1;3154,92;2839,43;Boleto Bancário;2024-05-20T04:25:59.438416+00:00;True
v1;P0006829;2023-06-16T06:11:25.901035+00:00;entregue;Maria Gonçalves;ana-sophiaaragao@example.com;Moura;ES;PRD007798;Antisséptico Bucal;Material de Expediente;Farmacêutica Câmara Azevedo Ltda.;Fornecedora da Rocha Cunha S/A;7;118,43;0,0;829,01;829,01;Cartão de Crédito;2023-06-16T06:11:25.901035+00:00;False
v1;P0006830;2025-08-20T22:14:01.417615+00:00;enviado;Leandro Alves;maria-ceciliafonseca@example.com;Porto do Amparo;RO;PRD004482;Dipirona 1g;Medicamento;Distribuidora Porto;Distribuidora Borges S.A.;1;357,96;0,05;357,96;340,06;Cartão de Crédito;2025-08-20T22:14:01.417615+00:00;False
v1;P0006831;2024-06-10T19:14:09.470204+00:00;entregue;Davi da Mota;camilaalmeida@example.org;Lima;RJ;PRD000802;Esparadrapo 10cm;Serviço de Higiene e Limpeza (SHL);Fornecedora Camargo;Distribuidora Leão e Filhos;5;659,2;0,0;3296,0;3296,0;Boleto Bancário;2024-06-13T19:14:09.470204+00:00;True
v1;P0006832;2022-12-17T21:19:08.031676+00:00;devolvido;Mateus Nogueira;ana-claraandrade@example.org;Campos;AC;PRD005039;Paracetamol 500mg;Material de Expediente;Comercial Cassiano e Filhos;Farmacêutica Aragão - EI;3;577,41;0,0;1732,23;1732,23;Boleto Bancário;2022-12-17T21:19:08.031676+00:00;False
v1;P0006833;2017-05-14T03:59:47.794124+00:00;devolvido;Luiz Felipe da Rosa;piresalicia@example.com;Gonçalves;MS;PRD000001;Soro Fisiológico 0,9%;Serviço de Nutrição e Dietética (SND);Hospitalar Barros e Filhos;Farmacêutica Jesus;1;182,83;0,05;182,83;173,69;Cartão de Crédito;2017-05-21T03:59:47.794124+00:00;True
v1;P0006834;2024-07-20T04:36:43.702247+00:00;enviado;Leandro Porto;asafepinto@example.com;Lopes do Oeste;MA;PRD007858;Luva Cirúrgica M;Serviço de Higiene e Limpeza (SHL);Distribuidora Fonseca Ltda.;Hospitalar Guerra Araújo S.A.;8;409,13;0,1;3273,04;2945,74;Cartão de Crédito;2024-07-20T04:36:43.702247+00:00;False
v1;P0006835;2022-09-04T06:09:20.864339+00:00;enviado;Camila Leão;xaragao@example.net;Monteiro dos Dourados;DF;PRD006771;Compressa de Algodão;Material Médico Hospitalar;Farmacêutica Jesus;Distribuidora Montenegro da Luz S.A.;8;323,34;0,15;2586,72;2198,71;Boleto Bancário;2022-09-04T06:09:20.864339+00:00;False
v1;P0006836;2023-06-15T11:38:10.748865+00:00;devolvido;Dra. Ana Cecília da Luz;barbara43@example.com;Câmara;DF;PRD004159;Seringa 5ml;Odontologia;Farmacêutica Silva das Neves - ME;Hospitalar Guerra Campos - EI;1;497,81;0,05;497,81;472,92;Cartão de Crédito;2023-06-16T11:38:10.748865+00:00;True
v1;P0006837;2024-01-03T15:04:59.231986+00:00;pedido;Heitor Barbosa;domsilva@example.org;Campos;RO;PRD005508;Seringa 5ml;Material de Expediente;Comercial Montenegro Caldeira e Filhos;Fornecedora Brito Brito e Filhos;5;552,63;0,15;2763,15;2348,68;PIX;2024-01-04T15:04:59.231986+00:00;True
v1;P0006838;2022-09-20T11:48:15.447348+00:00;enviado;Henrique Nogueira;mmelo@example.net;Andrade;PB;PRD005625;Seringa 5ml;Medicamento;Comercial Novais S.A.;Fornecedora Azevedo Peixoto S/A;1;207,49;0,0;207,49;207,49;Boleto Bancário;2022-09-23T11:48:15.447348+00:00;True
v1;P0006839;2024-05-05T03:25:42.271557+00:00;enviado;Sra. Stella Brito;xnovaes@example.com;Sales;PA;PRD004347;Compressa de Algodão;Material Médico Hospitalar;Farmacêutica Carvalho Sousa S/A;Farmacêutica Jesus;8;31,56;0,1;252,48;227,23;Boleto Bancário;2024-05-05T03:25:42.271557+00:00;False
v1;P0006840;2019-09-10T09:58:30.114958+00:00;devolvido;Marina Moraes;murilo31@example.com;Andrade da Prata;DF;PRD004526;Agulha 25x7;Material de Expediente;Hospitalar Sampaio Lima Ltda.;Comercial Cirino;8;511,15;0,05;4089,2;3884,74;Boleto Bancário;2019-09-10T09:58:30.114958+00:00;False
v1;P0006841;2024-03-31T01:41:34.628574+00:00;enviado;Vitor Azevedo;marianecarvalho@example.com;Caldeira;GO;PRD008612;Amoxicilina 500mg;Medicamento;Farmacêutica Câmara Azevedo Ltda.;Comercial Siqueira;2;200,37;0,0;400,74;400,74;Boleto Bancário;2024-03-31T01:41:34.628574+00:00;False
v1;P0006842;2025-01-14T23:21:40.387530+00:00;entregue;Luiz Miguel das Neves;raulda-mota@example.com;Mendes de Goiás;PE;PRD001750;Luva Cirúrgica M;Material de Expediente;Fornecedora Marques Abreu e Filhos;Distribuidora Fogaça;8;700,08;0,05;5600,64;5320,61;PIX;2025-01-15T23:21:40.387530+00:00;True
v1;P0006843;2024-05-15T02:04:25.714453+00:00;devolvido;Josué Pastor;paulo72@example.com;Borges;TO;PRD004366;Soro Fisiológico 0,9%;Material de Expediente;Farmacêutica da Luz Moura - EI;Fornecedora Montenegro;3;775,92;0,1;2327,76;2094,98;PIX;2024-05-22T02:04:25.714453+00:00;True
v1;P0006844;2022-11-11T01:30:54.633563+00:00;devolvido;Sr. Léo Moreira;julia20@example.org;Cirino;TO;PRD008225;Agulha 25x7;Material de Expediente;Distribuidora Pastor - ME;Distribuidora Martins;5;108,92;0,0;544,6;544,6;Boleto Bancário;2022-11-11T01:30:54.633563+00:00;False
v1;P0006845;2025-01-27T10:30:22.749819+00:00;entregue;Arthur Miguel Castro;camargojoao-gabriel@example.com;Araújo do Campo;PR;PRD005209;Agulha 25x7;Material Médico Hospitalar;Farmacêutica Carvalho Sousa S/A;Distribuidora Cassiano;3;282,21;0,0;846,63;846,63;PIX;2025-01-28T10:30:22.749819+00:00;True
v1;P0006846;2021-08-11T20:58:19.613232+00:00;entregue;Thiago Fogaça;emanuella55@example.org;Brito da Prata;AP;PRD001677;Compressa de Algodão;Odontologia;Distribuidora Ferreira;Hospitalar Araújo Moraes S/A;5;677,68;0,0;3388,4;3388,4;PIX;2021-08-11T20:58:19.613232+00:00;False
v1;P0006847;2023-05-13T09:12:19.753866+00:00;pedido;Sra. Maria Flor Borges;liam66@example.org;das Neves de Goiás;PA;PRD004730;Gaze Estéril;Medicamento;Distribuidora Campos;Farmacêutica Aragão - EI;6;573,26;0,1;3439,56;3095,6;Boleto Bancário;2023-05-13T09:12:19.753866+00:00;False
v1;P0006848;2021-05-05T07:50:05.616765+00:00;entregue;Pietra Teixeira;da-cunhafelipe@example.org;Montenegro;AL;PRD001093;Álcool 70%;Odontologia;Farmacêutica Andrade Dias - ME;Farmacêutica Aragão - EI;1;358,15;0,0;358,15;358,15;Cartão de Crédito;2021-05-05T07:50:05.616765+00:00;False
v1;P0006849;2022-01-07T14:02:13.897916+00:00;entregue;Felipe Ramos;nda-mota@example.org;Duarte;RO;PRD004896;Antisséptico Bucal;Odontologia;Hospitalar Brito Garcia Ltda.;Fornecedora Brito Brito e Filhos;8;322,77;0,15;2582,16;2194,84;Cartão de Crédito;2022-01-14T14:02:13.897916+00:00;True
v1;P0006850;2025-01-29T21:33:31.184310+00:00;devolvido;Pietra da Luz;jade42@example.com;Mendonça;MT;PRD003472;Antisséptico Bucal;Medicamento;Distribuidora Porto;Farmacêutica Caldeira;4;567,06;0,05;2268,24;2154,83;Boleto Bancário;2025-01-30T21:33:31.184310+00:00;True
v1;P0006851;2023-07-01T14:11:36.884381+00:00;enviado;Srta. Ayla Macedo;lsa@example.org;Fonseca;SP;PRD002268;Termômetro Digital;Serviço de Nutrição e Dietética (SND);Hospitalar Sampaio Lima Ltda.;Distribuidora da Luz;8;316,69;0,0;2533,52;2533,52;PIX;2023-07-01T14:11:36.884381+00:00;False
v1;P0006852;2022-02-26T07:42:42.810670+00:00;entregue;Pedro Miguel Cavalcanti;julia56@example.org;Monteiro;DF;PRD000365;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Distribuidora Porto;Distribuidora Montenegro da Luz S.A.;3;291,25;0,0;873,75;873,75;Boleto Bancário;2022-03-01T07:42:42.810670+00:00;True
v1;P0006853;2025-09-22T08:21:21.068425+00:00;enviado;Gael das Neves;pintodante@example.org;Alves;CE;PRD006200;Máscara Descartável;Serviço de Higiene e Limpeza (SHL);Distribuidora da Conceição Montenegro - EI;Fornecedora Brito Brito e Filhos;1;491,18;0,0;491,18;491,18;Boleto Bancário;2025-09-22T08:21:21.068425+00:00;False
v1;P0006854;2023-04-22T07:49:46.073631+00:00;entregue;Felipe Almeida;cardosomanuella@example.com;Vieira do Sul;MG;PRD009190;Máscara Descartável;Serviço de Nutrição e Dietética (SND);Comercial Alves e Filhos;Distribuidora Borges S.A.;2;483,51;0,0;967,02;967,02;Boleto Bancário;2023-04-22T07:49:46.073631+00:00;False
v1;P0006855;2023-05-02T18:11:01.549024+00:00;pedido;Catarina Freitas;maria-julia87@example.com;Camargo do Campo;BA;PRD008734;Antisséptico Bucal;Material Médico Hospitalar;Distribuidora da Mota Rios - ME;Fornecedora Rios Silva Ltda.;1;341,64;0,0;341,64;341,64;PIX;2023-05-03T18:11:01.549024+00:00;True
v1;P0006856;2024-08-03T20:00:53.607735+00:00;enviado;Dra. Luana Montenegro;luiz-fernando17@example.net;Vieira;PR;PRD000710;Luva Cirúrgica M;Serviço de Nutrição e Dietética (SND);Distribuidora Azevedo;Hospitalar Araújo Moraes S/A;4;211,56;0,0;846,24;846,24;Boleto Bancário;2024-08-06T20:00:53.607735+00:00;True
v1;P0006857;2024-04-08T07:33:37.278650+00:00;entregue;Dom Barbosa;daniel47@example.net;Costa;PA;PRD002959;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Hospitalar Barros e Filhos;Fornecedora Rios Silva Ltda.;5;504,22;0,0;2521,1;2521,1;Boleto Bancário;2024-04-09T07:33:37.278650+00:00;True
v1;P0006858;2019-12-26T21:27:48.533346+00:00;enviado;Brenda Lopes;pireslara@example.net;Teixeira Verde;RO;PRD008325;Luva Cirúrgica M;Material Médico Hospitalar;Farmacêutica Rodrigues Duarte S/A;Distribuidora Martins;4;12,61;0,0;50,44;50,44;PIX;2019-12-26T21:27:48.533346+00:00;False
v1;P0006859;2019-04-22T04:15:36.267484+00:00;enviado;Ana Vitória Porto;hadassada-costa@example.net;Machado;RN;PRD008996;Esparadrapo 10cm;Material de Expediente;Farmacêutica da Luz Moura - EI;Distribuidora Martins;4;576,25;0,0;2305,0;2305,0;PIX;2019-04-25T04:15:36.267484+00:00;True
v1;P0006860;2021-09-28T00:27:09.079614+00:00;pedido;Caio das Neves;catarina09@example.com;Teixeira;DF;PRD001046;Gaze Estéril;Material Médico Hospitalar;Farmacêutica Lopes;Farmacêutica Caldeira;7;375,63;0,0;2629,41;2629,41;Cartão de Crédito;2021-09-29T00:27:09.079614+00:00;True
v1;P0006861;2020-06-30T14:43:00.910584+00:00;enviado;Augusto Pereira;oaparecida@example.net;Santos;GO;PRD004049;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Farmacêutica Rios da Mata e Filhos;Distribuidora Rocha e Filhos;8;651,86;0,1;5214,88;4693,39;Boleto Bancário;2020-07-01T14:43:00.910584+00:00;True
v1;P0006862;2024-09-26T16:33:55.053519+00:00;pedido;Yago Fonseca;maysaaraujo@example.com;Pires de Rios;ES;PRD004897;Luva Cirúrgica G;Serviço de Nutrição e Dietética (SND);Farmacêutica Vargas;Farmacêutica Aragão e Filhos;5;237,56;0,05;1187,8;1128,41;Cartão de Crédito;2024-09-27T16:33:55.053519+00:00;True
v1;P0006863;2023-12-10T03:28:20.718611+00:00;pedido;Leandro das Neves;zcostela@example.net;Gomes Paulista;PR;PRD001743;Sabonete Antisséptico;Odontologia;Comercial Cassiano;Comercial Siqueira;8;83,51;0,1;668,08;601,27;Boleto Bancário;2023-12-13T03:28:20.718611+00:00;True
v1;P0006864;2022-09-28T18:55:08.663279+00:00;devolvido;Pedro Fernandes;da-cruzgael-henrique@example.org;Barbosa;SP;PRD005934;Paracetamol 500mg;Medicamento;Comercial Pires;Farmacêutica Aragão e Filhos;7;791,83;0,1;5542,81;4988,53;Cartão de Crédito;2022-09-28T18:55:08.663279+00:00;False
v1;P0006865;2022-03-16T21:46:54.730686+00:00;devolvido;Sr. Enzo Silveira;piressofia@example.org;Sá Verde;MS;PRD007430;Seringa 5ml;Serviço de Nutrição e Dietética (SND);Comercial Pires;Comercial Araújo - ME;7;580,5;0,0;4063,5;4063,5;Boleto Bancário;2022-03-16T21:46:54.730686+00:00;False
v1;P0006866;2022-06-20T18:04:54.372739+00:00;enviado;Yasmin Barbosa;matteolima@example.net;Gomes do Norte;PE;PRD007248;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Hospitalar Martins Garcia Ltda.;Hospitalar Abreu;1;257,61;0,0;257,61;257,61;Boleto Bancário;2022-06-20T18:04:54.372739+00:00;False
v1;P0006867;2020-08-26T16:02:17.896984+00:00;pedido;Emanuella da Conceição;renanfreitas@example.org;da Cruz;RO;PRD000960;Amoxicilina 500mg;Odontologia;Distribuidora Cassiano Freitas S.A.;Comercial Sá;8;561,69;0,15;4493,52;3819,49;Cartão de Crédito;2020-08-26T16:02:17.896984+00:00;False
v1;P0006868;2019-08-27T16:24:20.259420+00:00;enviado;Luísa Santos;luiz-felipeduarte@example.net;Oliveira da Mata;MS;PRD008425;Agulha 25x7;Medicamento;Comercial Almeida;Hospitalar Guerra Campos - EI;6;489,63;0,15;2937,78;2497,11;Boleto Bancário;2019-08-30T16:24:20.259420+00:00;True
v1;P0006869;2025-11-18T23:07:59.915646+00:00;entregue;Allana Costela;meloisadora@example.net;Araújo;TO;PRD008044;Termômetro Digital;Material Médico Hospitalar;Farmacêutica Lopes;Distribuidora da Luz;7;639,33;0,0;4475,31;4475,31;Cartão de Crédito;2025-11-18T23:07:59.915646+00:00;False
v1;P0006870;2022-06-23T13:59:24.053132+00:00;pedido;Heitor Castro;maria-isis07@example.org;Moraes;AM;PRD001092;Termômetro Digital;Medicamento;Comercial Cassiano e Filhos;Fornecedora Brito Brito e Filhos;2;578,45;0,0;1156,9;1156,9;PIX;2022-06-30T13:59:24.053132+00:00;True
v1;P0006871;2017-05-30T15:59:33.012175+00:00;devolvido;Bruno da Mota;pietromacedo@example.com;da Mota de Santos;MT;PRD008752;Esparadrapo 10cm;Medicamento;Comercial Teixeira Fernandes S/A;Hospitalar Abreu;6;785,15;0,15;4710,9;4004,26;PIX;2017-06-06T15:59:33.012175+00:00;True
v1;P0006872;2021-08-03T18:08:11.094934+00:00;devolvido;Kamilly Teixeira;joaquim73@example.net;Abreu;AP;PRD000336;Amoxicilina 500mg;Serviço de Higiene e Limpeza (SHL);Fornecedora Nascimento;Hospitalar Araújo Moraes S/A;8;347,5;0,0;2780,0;2780,0;PIX;2021-08-10T18:08:11.094934+00:00;True
v1;P0006873;2025-02-16T23:33:10.485203+00:00;enviado;Maitê Sampaio;natalia76@example.com;Moura de Borges;TO;PRD002224;Compressa de Algodão;Medicamento;Distribuidora Cassiano Freitas S.A.;Hospitalar Abreu;8;754,96;0,1;6039,68;5435,71;Cartão de Crédito;2025-02-17T23:33:10.485203+00:00;True
v1;P0006874;2023-11-28T17:00:15.859003+00:00;enviado;Sr. Otto Gonçalves;bruna17@example.org;da Cunha Grande;AP;PRD008901;Luva Cirúrgica G;Material de Expediente;Farmacêutica Fonseca;Distribuidora Barbosa - EI;7;138,44;0,15;969,08;823,72;PIX;2023-12-01T17:00:15.859003+00:00;True
v1;P0006875;2025-02-04T19:34:33.740637+00:00;devolvido;Pedro Henrique Aragão;mendesfrancisco@example.com;Castro de Cavalcanti;TO;PRD001004;Antisséptico Bucal;Medicamento;Distribuidora Farias S/A;Distribuidora Montenegro da Luz S.A.;1;64,59;0,15;64,59;54,9;PIX;2025-02-07T19:34:33.740637+00:00;True
v1;P0006876;2019-12-21T04:38:46.739749+00:00;entregue;Carolina Pereira;bianca31@example.net;Santos Alegre;AP;PRD004843;Paracetamol 500mg;Material Médico Hospitalar;Comercial Carvalho;Fornecedora Barbosa Macedo - EI;6;389,28;0,0;2335,68;2335,68;Boleto Bancário;2019-12-21T04:38:46.739749+00:00;False
v1;P0006877;2023-04-07T21:02:30.700670+00:00;pedido;Larissa Vieira;gael-henrique80@example.com;Albuquerque do Sul;PE;PRD001743;Amoxicilina 500mg;Medicamento;Comercial Almeida;Fornecedora Montenegro;8;258,77;0,1;2070,16;1863,14;Cartão de Crédito;2023-04-14T21:02:30.700670+00:00;True
